,primary_title,runtime_minutes,genres_x,release_date,production_budget,domestic_gross,worldwide_gross,total_profit,content_rating,directors,actors
183,Contagion,106.0,"Action,Drama,Thriller","Sep 9, 2011",60000000,75658097,137551594,77551594,PG-13,Steven Soderbergh,"Marion Cotillard, Matt Damon, Laurence Fishburne, Gwyneth Paltrow, Jude Law, Kate Winslet, Bryan Cranston, Sanaa Lathan, John Hawkes, Jennifer Ehle, Monique Gabriela Cumen, Chui Tien-you, Josie Ho, Daria Strokous, Griffin Kane, Larry Clarke, Demetri Martin, Elliott Gould, Enrico Colantoni, Yoshiaki Kobayashi, Teri McEvoy, Sue Redman, Teri Campbell, Stef Tovar, Mary Jo Faraci, Grace Rex, Armin Rohde, Joseph Anthony Foronda, Phillip James Brannon, Rebecca Spence, David Lively, Andrew White, Anna Jacoby-Heron, Scott Stangland, Jimmy Wai Chung Lee, Rick Uecker, Tara Mallen, John Hines, Joshua Weinstein, Sarah Charipar, Mark Czoske, Dr. Ira Blumen, Dan Aho, Chin Han, Hee-Wan Kwon, Phil Tang, Robert Chi, Blair Robertson, Randy Lowell, Pete Sack, Brian J. O'Donnell, Kwok Wah Wong, Sau Ming Raymond Tsang, Jim Ortlieb, Annabel Armour, Kara Zediker, Joshua Pollock, Laura T. Fisher, Peter A. Kelly, Mary Beth Dolan, Jason Babinsky, Howie Johnson, Sanjay Gupta, Thomas Gebbia, Dan Flannery, Dan Sanders-Joyce, Joshua Seiden, Wong Kam-tong, Michael Franck"
184,Hostel,111.0,"Action,Crime,Drama","Jan 6, 2006",4800000,47326473,82241110,77441110,R,Eli Roth,"Jay Hernandez, Derek Richardson, Eythor Gudjonsson, Shane Daly, Lenka Vlasáková, Barbara Nedeljáková, Jennifer Lim, Jana Kaderabkova, Keiko Seiko, Jana Havlickova, Petr Janis, Jan Vlasák, Milda Jedi Havlas, Zigo Patrik, Martin Kubacak, Milda Havlas, Miroslav Táborský, Paula Wild, Vladimir Silhavecky, Barbora Oboznenkova, Daniel S. Frisch, Radomil Uhlir, Dan Frisch, Jan Spanbauer, Mirek Navratil, Vanessa Jungova, Katerina Vomelova, Lubos Vinicky, Petr Sedlacek, Drahoslav Herzan, Daniela Bakerova, Petr Sadlacek, Martina Kralickova, Ota Filip, Jakub Habarta, Philip Waley, Mark Taylor, Nick Roe, Roman Janecka, Natali Tothova, Petra Kubesova, Gabriel A. Roth, Lord David Baxa, Miroslav Hanus, Christopher Allen Nelson, Josef Bradna, Takashi Miike, Rick Hoffman, Zina Blahusova, Lubomir Bukovy, Kristina Kosunova, Jana Semradova, Klara Smetanova, Katerina Cervenkova, Karel Hrosek, Hana Dibelkova, Petra Slavikova, Hana Vitvarova, Veronika Petrova, Mugi Lhagvadorj, Alena Chrastinova, Katerina Henesova, Allan Wilson, Paul Talkington"
185,About Time,123.0,"Comedy,Drama,Fantasy","Nov 1, 2013",12000000,15323921,89309178,77309178,R,Richard Curtis,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Tom Hughes, Margot Robbie, Lydia Wilson, Lindsay Duncan, Tom Hollander, Vanessa Kirby, Joshua McGuire, Richard Cordery, Will Merrick (II), Clemmie Dugdale, Harry Hadden-Paton, Mitchell Mullen, Lisa Eichhorn, Jenny Rainsford, Natasha Powell, Mark Healy, Ben Benson, Philip Voss, Tom Godwin, Pal Aron, Catherine Steadman, Andrew Martin Yates, Verity Fullerton, Veronica Owings, Olivia Konten, Sarah Steinberg Heller, Jaiden, Dervish, Jacob Francis, Jago Freud, Ollie Phillips, Sophie Pond, Sophie Brown, Molly Seymour, Matilda Sturridge, Tom Stourton, Rebecca Chew, Jon West, Graham Richard Howgego, Kerrie Liane Studholme, Ken Hazeldine, Barbar Gough, Jon Boden, Charlie Curtis, Andy Brown"
186,Red Sparrow,140.0,"Action,Drama,Thriller","Mar 2, 2018",69000000,46874505,145951861,76951861,R,Francis Lawrence,"Jennifer Lawrence, Joel Edgerton, Matthias Schoenaerts, Charlotte Rampling, Jeremy Irons, Mary-Louise Parker, Joely Richardson, Ciarán Hinds, Sasha Frolova, Sakina Jaffrey"
187,Stripes,85.0,Drama,"Jun 26, 1981",10000000,85300000,85300000,75300000,R,Ivan Reitman,"Bill Murray, Harold Ramis, Warren Oates, P.J. Soles, Sean Young, John Candy, John Larroquette, Judge Reinhold, John Voldstad, John Diehl, Lance Le Gault, Roberla Leighton, Roberta Leighton, Conrad Dunn, Antone Pagan, Glenn-Michael Jones, William Lucking, Fran Ryan, Joe Flaherty, Nick Toth, Robin Klein, Dave Thomas, Robert Klein, Robert J. Wilke, Bob Wilke, Lois Areno, Samuel Briggs, Joseph X. Flaherty, Hershel B. Harlson, Timothy Busfield, Solomon Schmidt, Craig Schaefer, Arkady Rakhman, Pamela Bowman, Gino Gottarelli, Gene Scherer, Dawn Clark, Juanita Merritt, Susan Mechsner, Sue Bowser, Linda Dupree, Leslie Henderson, Gerald J. Counts, Yetim Buntsis, Semyon Veyts, Larry R. Gillette, Larry Gillette, Glen Leigh Marshall, Dale Prince, Larry Odell Lane, Joyce D. Helmus, David A. Mullins, Bruce E. Ellis, David D. Platko, Phillip A. Urbansky, Philip A. Urbansky, William R. Sykes, Bill Paxton, J.A. Crawford, Michael Flynn, Norman Mont-Eton, Mark S. Markowicz, Jeff Viola, Robert Dulaine, Nancy Brock"
188,Blade Runner 2049,164.0,"Drama,Mystery,Sci-Fi","Oct 6, 2017",185000000,92054159,259357408,74357408,R,Denis Villeneuve,"Ryan Gosling, Harrison Ford, Ana de Armas, Sylvia Hoeks, Robin Wright, Mackenzie Davis, Carla Juri, Lennie James, Jared Leto, Dave Bautista"
189,The Strangers,,"Action,Drama,Horror","May 30, 2008",9000000,52597610,83051676,74051676,R,Bryan Bertino,"Liv Tyler, Scott Speedman, Glenn Howerton, Gemma Ward, Kip Weeks, Laura Margolis, Peter Clayton-Luce, Alex Fisher"
190,Five Feet Apart,116.0,"Drama,Romance","Mar 15, 2019",7000000,45729221,80504421,73504421,PG-13,Justin Baldoni,"Haley Lu Richardson, Cole Sprouse, Moises Arias, Kimberly Hebert Gregory, Parminder Nagra, Claire Forlani, Cynthia Evans"
191,Paper Towns,109.0,"Comedy,Drama,Mystery","Jul 24, 2015",12000000,32000304,85450484,73450484,PG-13,Jake Schreier,"Nat Wolff, Cara Delevingne, Halston Sage, Austin Abrams, Justice Smith, Cara Buono, Caitlin Carver, Griffin Freeman, Jaz Sinclair, Meg Crosbie, Mehmet Korhan, RJ Shearer, Stephen Mackenzie Brown, Cameron Mills, Josiah Cerio, Robert Crayton, Susan Macke Miller, Graham Hunt, Jim R. Coleman, Drew Matthews, Tom Hillmann, Jay Duplass, Ansel Elgort"
192,Contraband,109.0,"Action,Crime,Drama","Jan 13, 2012",25000000,66528000,98406855,73406855,NR,Michael Powell,"Conrad Veidt, Hay Petrie, Valerie Hobson, Joss Ambler, Esmond Knight, Raymond Lovell, Harold Warrender, Charles Victor, Manning Whiley, Peter Bull, Stuart Latham, Leo Genn, Dennis Arundell, John H. Roberts, Julien Vedey, Eric Berry, Paddy Browne, Olga Edwardes, John Longden, Eric Maturin, Eric Hales, Mark Daly, Deborah Kerr, Bernard Miles, Torin Thatcher"
193,Contraband,109.0,"Action,Crime,Drama","Jan 13, 2012",25000000,66528000,98406855,73406855,R,Baltasar Kormákur,"Kate Beckinsale, Mark Wahlberg, Ben Foster, Giovanni Ribisi, Lukas Haas, Caleb Landry Jones, Diego Luna, J.K. Simmons, Robert Wahlberg, Paul LeBlanc, Amber Gaiennie, Kent Jude Bernard, David O'Hara, Anthony Coleman, Jackson Beals, Jacqueline Fleming, Connor Hill, Bryce McDaniel, John Wilmot, Dane Rhodes, Juliette Marie Enright, William Lucking, Ritchie Montgomery, Victor Hernández, Shannon Maris, J. Omar Castro, Michael L. Nesbitt, Jack Landry, Kevin ""Lucky"" Johnson, Olafur Darri Olafsson, Carlos Compean, Kirk Bovill, Rose Bianco, Brian Nguyen, Roland Ruiz, Ian Casselberry, Michael J. Taylor, John Russ Broussard, Mike Broussard, Jr., Arthur O. Thomas, Andrew Autin, Beau St. Pierre, Ashton McGee, Telissa Long, Norman E. Landeche IV, Allan Maxwell, Alan Maxwell, Laura Bergeron-Iglesias, Eddie Fiola, Max Daniels, Joshua Teixidor, Randy Austin, Lance E. Nichols, Anthony Frederick, Michael Beasley, Turner Crumbley, Anthony 'Ace' Thomas, Eric Weinstein, Cecil M. Brown"
194,The 5th Wave,112.0,"Action,Adventure,Drama","Jan 22, 2016",38000000,34912982,111336398,73336398,PG-13,J Blakeson,"Chloë Grace Moretz, Nick Robinson, Nicholas John Robinson, Alex Roe, Liev Schreiber, Ron Livingston, Maika Monroe, Maria Bello, Maggie Siff, Tony Revolori, Alex MacNicoll, Marc John Jefferies, Nadji Jeter, Talitha Bateman, E. Roger Mitchell, Terry Serpico, Bailey Anne Borders, Charmin Lee, Zackary Arthur, Parker Wierling, Madison Staines, Gabriela Lopez, Cade Canon Ball, Tara Jones, Derek Roberts, Hunter Denoyelles, Geoffrey Kennedy, Devin McGee, Justin Smith, Adora Dei, Kevin L. Johnson, Flynn McHugh, Courtney Munch, Kendrick Cross, Chelsea Hayes, Michael Beasley, Nick Glennie-Smith"
195,Ouija: Origin of Evil,99.0,"Drama,Horror,Mystery","Oct 21, 2016",9000000,35144505,81831866,72831866,PG-13,Mike Flanagan,"Annalise Basso, Elizabeth Reaser, Lulu Wilson, Henry Thomas, Parker Mack, Halle Charlton, Alexis G. Zall, Doug Jones, Kate Siegel, Sam Anderson, Chelsea Gonzalez, Lincoln Melcher, Nicholas Keenan, Michael Weaver, Ele Keats, Eve Gordon, Chad Heffelfinger, Nina Mansker, John Prosky, Lin Shaye"
196,The Interpreter,113.0,"Comedy,Drama","Apr 22, 2005",90000000,72708161,162753837,72753837,PG-13,Sydney Pollack,"Nicole Kidman, Sean Penn, Catherine Keener, Jesper Christensen, Yvan Attal, Earl Cameron, George Harris, Michael Wright, Clyde Kusatsu, Hugo Speer, Patrick Ssenjovu, Eric Keenleyside, Maz Jobrani, Yusuf Gatewood, Yusef Gatewood, Curtiss Cook, Curtis l'Cook, Byron Utley, Robert Clohessy, Terry Serpico, David Wolos Fonteno, John Knox, David Zayas, Lynne Deragon, Christopher Evan Welch, Manuel Mawele, Dino Mulima, Litto, Adrian Martinez, Tsai Chin, Francine Roussel, Enid Graham, Lou Ferguson, Okwui Okpokwasili, Vladimir Bibic, Jacques Sebag, Pietro Gonzalez, Michael Patrick McGrath, Paul De Sousa, Chris McKinney, Martha Elliott, Jim Ward, Trevor Archer, Ricardo Walker, Harry O'Reilly, Kirby Mitchell, Guy A. Fortt, Ramsey Faragallah, John Di Benedetto, Bridget L. Doerksen, Ana Maria Lupo, Nelson Landrieu, Leonid Citer, Satish Joshi, Sophie Traub, Monty Ashton-Lewis, Pat Kiernan, Margot Staub, Harry W. Prichett, Ed Onipede Blunt, Diane Winter"
197,The Last Song,107.0,"Drama,Music,Romance","Mar 31, 2010",20000000,62950384,92678948,72678948,PG,Julie Ann Robinson,"Miley Cyrus, Greg Kinnear, Bobby Coleman, Liam Hemsworth, Hallock Beals, Kelly Preston, Nick Lashaway, Carly Chaikin, Kate Vernon, Nick Searcy, Adam Barnett, Michael Jamorski, Melissa Ordway, Carrie Malabre, Lance E. Nichols, Stephanie Leigh, Phil Parham, Bonnie Johnson, Rhoda Griffis, Anthony Paderewski, April Moore, Todd Smith"
198,The Client,123.0,"Drama,Thriller","Jul 20, 1994",45000000,92115211,117615211,72615211,PG-13,Joel Schumacher,"Susan Sarandon, Brad Renfro, Tommy Lee Jones, Marie-Louise Parker, Mary-Louise Parker, Anthony LaPaglia, J.T. Walsh, Anthony Edwards, Bradley Whitford, Will Patton, Anthony Heald, Kim Coates, Kimberly Scott, David Speck, William H. Macy, Ossie Davis, Micole Mercurio, William Sanderson, Walter Olkewicz, Amy Hathaway, Jo Harvey Allen, Ron Dean, William Richert, Mali Finn, Will Zahrn, Mark Cabus, Dan Castellaneta, John Diehl, Tom Kagy, Alex Coleman, Linn Beck Sitler, Stephanie Weaver, Todd Demers, Ashtyn Tyler, Ruby Wilson, Andy Stahl, Ronnie Landry, Jeffery Ford, Macon McCalman, Michael ""Detroit"" Chenevert, John Fink, Mimmye Goode, Robert Hatchett, Connye Florance, Sandra Bray, Yvonne Sanders, Norm Woodel, Karen Walker, Rebecca Jernigan, Tommy Cresswell, Nat Robinson, Mary McCusker, Bettina Rose, Joey Hadley, Michael Sanders, Angelo R. Sales, Christopher Gray, Jesse L. Dunlap, Joe Kent, Robbie Billings, John Mason, Robert H. Williams, Darrel D. Johnson, Mark Pyles, Clay Lacy, Gerry Loew, Anthony C. Hall, George Klein"
199,The Hundred-Foot Journey,122.0,"Comedy,Drama","Aug 8, 2014",22000000,54235441,94270488,72270488,PG,Lasse Hallstrom,"Helen Mirren, Manish Dayal, Om Puri, Charlotte Le Bon, Amit Shah, Farzana Dua Elahe, Dillon Mitra, Aria Pandya, Michel Blanc, Clement Sibony, Vincent Elbaz, Juhi Chawla, Alban Aumard, Shuna Lemoine, Antoine Blanquefort, Malcolm Granath, Abhijit Buddhisagar, Rohan Chand, Masood Akhtar, Arthur Mazet, Laetitia DeFombelle, Cedric Weber, Piero Filippi, Robert Gailhard, Matyelock Gibbs, Paul Daubeze, Joly Didier, Max Rangotte, Saachi Tiwari, Shaunak Parekh, Stephanie Renouvin, Audrey Meschi, Christian Allieres, Patrick Blatger, Frederic Violante, Chantal Filippi, Sanjay Sharma, Morgan Perez"
200,Spotlight,99.0,Drama,"Nov 6, 2015",20000000,45055776,92088460,72088460,R,,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber, Brian d'Arcy James, Stanley Tucci, Billy Crudup, John Slattery, Len Cariou, Elena Wohl, Gene Amoroso, Jamey Sheridan, Sharon McFarlane, Doug Murray (II), Brian Chamberlain, Michael Cyril Creighton, Paul Guilfoyle (II), Patty Ross, Neal Huff, Elena Juatco, Stefanie Drummond, Darrin Baker, Krista Morin, Laurie Murdoch, Duane Murray, Joe Stapleton, Laurie Heineman, Rob De Leeuw, Gary Galone, Janet Pinnick, Moira Driscoll, Maureen Keiller, Robert B. Kennedy, Robert Clarke, David Fraser, Bruce Serafin, Richard O'Rourke, Michael Countryman, Tim Whalen, Martin Roach, Brad Borbridge, Don Allison, James LeBlanc, Paloma Nunez, Paulette Sinclair, Nancy Villone, Wendy Merry McCarthy, Siobahn Murphy, Eileen Padua, Brett Cramp, Tim Progosh, Neion George, Zarrin Darnell-Martin, Paula Barrett, Mairtin O'Carrigan, Nancy E. Carroll, Anthony Paolucci, Dennis M. Lynch, Michele Proude, Dennis Lynch, Mark McGrinder, Richard Fitzpatrick, Tom Driscoll, Jeffrey Samai, Forrest Weber, Doreen Spencer, Shannon McDonough, Shannon Ruth, Daniel Ruth, Timothy Mooney, Donna Jahier, Edward Brickley"
201,Footloose,113.0,"Comedy,Drama,Music","Feb 17, 1984",8200000,80000000,80000000,71800000,PG,Herbert Ross,"Kevin Bacon, Lori Singer, John Lithgow, Dianne Wiest, Christopher Penn, Chris Penn, Sarah Jessica Parker, John Laughlin, Elizabeth Gorcey, Frances Lee McCain, Jim Youngs, Douglas Dirkson, Lynne Marta, Robert Allen, Jane Feinberg, Arthur Rosenberg, Mike Fenton, Tim Scott, Alan Haufrect, Donna Garrett, Norman Howell Jr., Linda MacEwen, Kim Jensen Abunuwara, Clair E. Leucart, Daniel K. Moore, Michael Telmont, Leo Geter, Lane Parrish, Ken Kemp, John-Clay Scott, Russ McGinn, Margery Simkin, Sam Dalton, H.E.D. Redford, Peter Tramm, Jay Bernard, David Valenza, Meghan Broadhead, Mimi Broadhead, Gene Pack, Timothy Scott, Marcia Yvette Reider, John Perryman, Mary Ethel Gregory, Oscar Rowland, J. Paul Broadhead, John Bishop, Carmen Trevino, Melissa Renee Graehl, Monica Silva, Terri Gay Ulmer, Brian Wimmer"
202,Footloose,113.0,"Comedy,Drama,Music","Feb 17, 1984",8200000,80000000,80000000,71800000,PG-13,Craig Brewer,"Julianne Hough, Kenny Wormald, Dennis Quaid, Andie MacDowell, Miles Teller, Ray McKinnon, Patrick Flueger, Kim Dickens, Ziah Colón, Ser'Darius Blain, L. Warren Young, Brett Rice, Maggie Jones, Mary-Charles Jones, Enisha Brewster, Josh Warren, Corey Flaspoler, Anessa Ramsey, Jason Ferguson, Frank Hoyt Taylor, Jayson Warner Smith, Claude Phillips, Clay Chappell, Tony Vaughn, Staley Colvert, Daniel Burnley, Jack Davidson, Alisa Pettit, Tracy Goode, Clayton Landey, John Still, Brian F. Durkin, Amber Wallace, Sandra Ellis Lafferty, D. Dylan Schettina, Blair Jasin, Jasmine Cook, Reece Thomas, Ivey Lowe, Anna Marie Dobbins, Kevin Renard Fisher, Andrew Ruark, Travis Young, Jamal Sims, Alvester Martin, Kyle Wayne Cordova, Spencer Liff, Matthew Laraway, Nicholas Lanzisera, Glenda Morales, Ahrielle Mace, Candace Neolani Maxwell, Abbye Myers, Laura Edwards, Christina Glur, Michael Brandon Dizon, Ivan Koumaev, Dayna Michelle Harris, Cory Graves, Misha Hamilton, Justin Michael De Vera, Melanie Ullmann, Gissette E. Valentin, Lisa Thomas, Brittny Sugarman, Sharee Wise, Tyler Duncan Wall, Quincy Lamar Willis, Christian Owens, Kayla Jenee Radomski, Luis A. Rosado, Harrison Jonathan Prater, Dakota Smith, Monique Slaughter, Melissa Rummels, Carson Marie Seeley, Miguel Angel Zarate, Tucker Barkley, Bianca Brewton, Joshua Allen Andreacola, Whitney Brown, Jonathan Fritschi, Bboy Kid David, Larke Hasstedt, Sean Bankhead, Joey Hernandez, Madison Benson, William Ladd Skinner, Meryl Lester, Katherine Levy, Terrence Gilbert Green, Britney Chelene Thomas, Brian Mason, Hannah Douglass, Dennis McKinnie, Brent L. Boxberger, Comfort Fedoke, Brent Ours, Claire Callaway, Craig Brewer, Katherine Slatery, Tamara Levinson, Michael McDonough, Michelle ""Jersey"" Maniscalco, Kendra Andrews, Jonathan Sylvan Carey, Charles P. Carr, Sarah Connor, Kasey Davage, Chynna Dulac, Brett Frost, Ashlyn Henson, Cicely Kelley, Elysandra Quinones, Brandon Sauve, Allan Skeene, Jr., Amanda Topper, Jasmine Badie, Terence Terell Dickson, Kiara Ely, Hannah Huddleston, Stephen Stevo Jones, JaQuel Knight, Ron Myles, Christopher Toler, Nanci Anderson, Jeffery Scott Bailey, Liana Blackburn, Bradley Taylor, Kelley Bradshaw, Robert Chabott, C. Ryan Chandler, Amanda Davisson, Troy Dela Rosa, Danella Dutton, Aisha Francis, Katherine Hough, Jeremy Craig Hudson, Dacia James, George Jones, Jr., Megan Mackey, Keltie Colleen Minksky, Marriann Nelson, Marabeth Poole"
203,Instant Family,118.0,"Comedy,Drama","Nov 16, 2018",48000000,67363237,119736188,71736188,PG-13,Sean Anders,"Mark Wahlberg, Rose Byrne, Octavia Spencer, Tig Notaro, Isabela Merced, Margo Martindale, Eve Harlow, Gustavo Quiroz, Julianna Gamiz"
204,The Lucky One,101.0,"Drama,Romance","Apr 20, 2012",25000000,60457138,96633833,71633833,PG-13,Scott Hicks,"Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart, Jay R. Ferguson, Adam LeFevre, Joe Chrest, Russ Comegys, Ann McKenzie, Robert Hayes, Dr. Sharon Morris May, Trey Burvant, Kendal Tuttle, Cameron Banfield, Ritchie Montgomery, Courtney J. Clark, Gavin Reyna, Matthew Michaud, Dustin Bergene, Ned Yousef, Naim Alherimi, Jillian Batherson, Douglas M. Griffin, Donna Heckel-Reno, Hunter Reno, Amanda Fetters, Calvin Quatroy"
205,Jack Ryan: Shadow Recruit,105.0,"Action,Drama,Thriller","Jan 17, 2014",60000000,50577412,131377412,71377412,PG-13,Kenneth Branagh,"Chris Pine, Kevin Costner, Kenneth Branagh, Peter Andersson, Keira Knightley, Michael Starke, David Paymer, Colm Feore, Lenn Kudrjawizki, Alec Utgoff, Elena Velikanova, Nonso Anozie, Seth Ayott, Gemma Chan, Aleksandar Aleksiev, Andrew Byron, Derek Lea, Andy Butcher, Lloyd Bass, Marat Berdyyev, Leonard Redlich, Nick Court, Nathan Wiley, Parker Sawyers, Georg Nikoloff, Angus Wright, Hubert Hanovich, Alexander Mercury, Benny Maslov, Terry Cade, Cheryl Lee Morrison, Jordi Casares, James Grogan, Russell Barnett, Mike Noble, Montego Glover, Mike Houston, I. King Jordan, Santino Fontana, Sam Rosen, Karen Shenaz David, Matt Rippy, Denis Khoroshko, Bogdan Kominowski, Maggie Daniels, Erich Redman, Amy J. Kim, Kate Arneil, Keiron Jecchinis, Ian Bonar, Daisy Ashford, David Hayman, Meghann Marty, William Meredith, Hannah Taylor, Hannah Taylor-Gordon, Michael Siegel, Frank Harts, Cotter Smith, Chinasa Ogbuagu, Steven Merkel, Eisa Davis"
206,War Room,120.0,Drama,"Aug 28, 2015",3000000,67790117,73975239,70975239,PG,Alex Kendrick,"Priscilla C. Shirer, T.C. Stallings, Karen Abercrombie, Tenae Downing, Danielle Jordan, Jadin Harris, Alena Pitts, Beth Moore, Meg Crosbie, Michael Jr., Kathleen Dellinger, Alex Kendrick, Priscilla C. Shirer"
207,Act of Valor,110.0,"Action,Adventure,Drama","Feb 24, 2012",12000000,70012847,82497035,70497035,R,Scott Waugh,"Roselyn Sanchez, Jason Cottle, Alex Veadov, Nestor Serrano, Rorke, Ajay, Sonny, Ray, Van O, Weimy, Emilio Rivera, Gonzalo Menendez, Derrick Van Orden"
208,Manchester by the Sea,137.0,Drama,"Nov 18, 2016",8500000,47695371,77733867,69233867,R,Kenneth Lonergan,"Casey Affleck, Kyle Chandler, Lucas Hedges, Gretchen Mol, Josh Hamilton, C.J. Wilson, Kara Hayward, Matthew Broderick, Tate Donovan, Paul Meredith"
209,We Bought a Zoo,124.0,"Comedy,Drama,Family","Dec 23, 2011",50000000,75624550,118729073,68729073,PG,Cameron Crowe,"Matt Damon, Scarlett Johansson, Thomas Haden Church, Colin Ford, Maggie Elizabeth Jones, Angus Macfadyen, Elle Fanning, Patrick Fugit, John Michael Higgins, Carla Gallo, JB Smoove, Stephanie Szostak, Michael Panes, Kym E. Whitley, Todd Stanton, Lauren Sanchez, Peter Riegert, Roberto Montesinos, Desi Lydic, Erick Chavarria, Samantha Fox, Dustin Ybarra, Ben Seeder, Alice Marie Crowe, Michelle Panek, Gary D. Robertson, Nicole Russell, Reid Peters, Taylor Victoria Cerza, Steve Bessette, Hal Alpert, Leslie Trotter, Steven Lee, Katherine Yerves, Caroline Hanna, David López, Benjamin Mee, Ella Mee, Milo Mee, Sammi Yorn, William Crowe, Curtis Crowe, Johnny Cicco, Alexia Barroso, Thomas R. Baker, David Dustin Kenyon, Shannah Barrett, Christie Kittelsen, Michelle Pickens, Gabriel Escalante, Bart And Tank, Crystal, Rabbi Elliott T. Spar, Ninja"
210,Lady Bird,94.0,"Comedy,Drama","Nov 3, 2017",10000000,48958273,78610769,68610769,R,Greta Gerwig,"Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges, Timothée Chalamet, Beanie Feldstein, Lois Smith, Stephen McKinley Henderson, Odeya Rush, Jordan Rodrigues, Marielle Scott, Monique Edwards"
211,The Last Exorcism,87.0,"Drama,Horror,Thriller","Aug 27, 2010",1800000,41034350,70165900,68365900,PG-13,Daniel Stamm,"Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones, Tony Bentley, Shanna Forrestall, Justin Shafer, Carol Sutton, Victoria Patenaude, John Wilmot, Becky Fly, John Wright, Jr., M Denise Lee, Logan Craig Reed, Logan Craig Reid, Sofia Hujabre, Adam Grimes"
212,Easy A,92.0,"Comedy,Drama,Romance","Sep 17, 2010",8000000,58401464,76200721,68200721,PG-13,Will Gluck,"Emma Stone, Penn Badgley, Amanda Bynes, Dan Byrd, Thomas Haden Church, Patricia Clarkson, Cam Gigandet, Lisa Kudrow, Malcolm McDowell, Alyson Michalka, Stanley Tucci, Jake Sandvig, Fred Armisen, Juliette Goglia, Morgan Rusler, Nikki Tyler-Flynn, Braeden Lemasters, Mahaley Hessam, Jameson Moss, Blake Hood, Dan Bryd, Bryce Clyde Jenkins, Neil Soni, Nicki Ttyler Flynn, Stacey Travis, Bonnie Burroughs, Eddie Applegate, Norma Michaels, Yolanda Snowball, Andrew Fleming, Johanna Braddy, David Gore, Lalaine, D'Anthony Palms, Ryan J. Parker, Rawson Marshall Thurber, Chris De Lorenzo, Jillian Johnston, Nancy Karr, Clay Black, Brad Etheridge, Veerta Motiani, Michael Strauss, Lance Kerfuffle, Drew Koles, Max Crumm, Jeremiah Hu, Jessica Jann, Danni Katz, Jason Kropik"
